n, cycles
32, 1527763342 
32, 1575336816 
32, 1754597902 
64, 6349783214 
64, 6526934488 
64, 6346307022 
128, 23219945534 
128, 24002825036 
128, 22893481754 
256, 85385992106 
256, 89909796066 
256, 86731505078 
512, 336177277688 
512, 341944674966 
512, 338024346740 
1024, 1352850905796 
1024, 1406263586598 
1024, 1357606957782 
2048, 5456545215174 
2048, 5585259620632 
2048, 5628165197424 
